Name,Product Type,Quantity Sold,Date Sold,Product Price (SGD)
Mizuna,Leafy Green,23,11/11/2023,3.8
Chye Sim,Leafy Green,40,11/11/2023,3.5
Basil,Herb,16,11/11/2023,2.5
Chye Sim,Leafy Green,37,13/11/2023,3.5
Mizuna,Leafy Green,21,14/11/2023,3.8
Green Emerald Lettuce,Leafy Green,48,14/11/2023,4.0
Mint,Herb,7,14/11/2023,2.5
Ruby Red Lettuce,Leafy Green,28,15/11/2023,4.0
Basil,Herb,13,16/11/2023,2.5
Green Emerald Lettuce,Leafy Green,38,16/11/2023,4.0
Ruby Red Lettuce,Leafy Green,27,16/11/2023,4.0
Mizuna,Leafy Green,25,17/11/2023,3.8
Mint,Herb,9,18/11/2023,2.5
Chye Sim,Leafy Green,42,18/11/2023,3.5
Basil,Herb,5,19/11/2023,2.5
Green Emerald Lettuce,Leafy Green,16,19/11/2023,4.0
Mizuna,Leafy Green,10,19/11/2023,3.8
Ruby Red Lettuce,Leafy Green,11,19/11/2023,4.0
Chye Sim,Leafy Green,30,20/11/2023,3.5
Mizuna,Leafy Green,29,21/11/2023,3.8
Basil,Herb,14,21/11/2023,2.5
Mint,Herb,7,21/11/2023,2.5
Green Emerald Lettuce,Leafy Green,36,21/11/2023,4.0
Chye Sim,Leafy Green,62,22/11/2023,3.5
Ruby Red Lettuce,Leafy Green,49,22/11/2023,4.0
Green Emerald Lettuce,Leafy Green,44,23/11/2023,4.0
Chye Sim,Leafy Green,50,23/11/2023,3.5
Ruby Red Lettuce,Leafy Green,27,23/11/2023,4.0
Mizuna,Leafy Green,21,24/11/2023,3.8
Chye Sim,Leafy Green,24,25/11/2023,3.5
Ruby Red Lettuce,Leafy Green,18,25/11/2023,4.0
Basil,Herb,5,25/11/2023,2.5
Mint,Herb,8,26/11/2023,2.5
Green Emerald Lettuce,Leafy Green,40,26/11/2023,4.0
Mizuna,Leafy Green,22,26/11/2023,3.8
Mizuna,Leafy Green,22,27/11/2023,3.8
Ruby Red Lettuce,Leafy Green,23,28/11/2023,4.0
Chye Sim,Leafy Green,48,28/11/2023,3.5
Green Emerald Lettuce,Leafy Green,39,28/11/2023,4.0
Mizuna,Leafy Green,22,29/11/2023,3.8
Chye Sim,Leafy Green,43,29/11/2023,3.5
Basil,Herb,13,29/11/2023,2.5
Green Emerald Lettuce,Leafy Green,42,30/11/2023,4.0
Mint,Herb,9,30/11/2023,2.5
Ruby Red Lettuce,Leafy Green,32,30/11/2023,4.0
Basil,Herb,9,1/12/2023,2.5
Green Emerald Lettuce,Leafy Green,46,2/12/2023,4.0
Ruby Red Lettuce,Leafy Green,26,2/12/2023,4.0
Chye Sim,Leafy Green,47,2/12/2023,3.5
Mizuna,Leafy Green,17,2/12/2023,3.8
Mint,Herb,6,4/12/2023,2.5
Mint,Herb,8,5/12/2023,2.5
Chye Sim,Leafy Green,45,5/12/2023,3.5
Green Emerald Lettuce,Leafy Green,41,5/12/2023,4.0
Mizuna,Leafy Green,20,6/12/2023,3.8
Ruby Red Lettuce,Leafy Green,31,6/12/2023,4.0
Mizuna,Leafy Green,23,7/12/2023,3.8
Chye Sim,Leafy Green,60,7/12/2023,3.5
Ruby Red Lettuce,Leafy Green,28,7/12/2023,4.0
Basil,Herb,9,8/12/2023,2.5
Green Emerald Lettuce,Leafy Green,42,9/12/2023,4.0
Mint,Herb,9,9/12/2023,2.5
Mizuna,Leafy Green,30,10/12/2023,3.8
Green Emerald Lettuce,Leafy Green,44,11/12/2023,4.0
Chye Sim,Leafy Green,67,11/12/2023,3.5
Ruby Red Lettuce,Leafy Green,20,11/12/2023,4.0
Basil,Herb,8,12/12/2023,2.5
Chye Sim,Leafy Green,43,13/12/2023,3.5
Ruby Red Lettuce,Leafy Green,35,13/12/2023,4.0
Green Emerald Lettuce,Leafy Green,42,14/12/2023,4.0
Basil,Herb,11,14/12/2023,2.5
Mizuna,Leafy Green,25,15/12/2023,3.8
Mint,Herb,9,16/12/2023,2.5
Chye Sim,Leafy Green,48,17/12/2023,3.5
Ruby Red Lettuce,Leafy Green,31,17/12/2023,4.0
Green Emerald Lettuce,Leafy Green,36,17/12/2023,4.0
Mizuna,Leafy Green,19,17/12/2023,3.8
Green Emerald Lettuce,Leafy Green,46,18/12/2023,4.0
Chye Sim,Leafy Green,49,18/12/2023,3.5
Ruby Red Lettuce,Leafy Green,17,19/12/2023,4.0
Mint,Herb,4,19/12/2023,2.5
Mizuna,Leafy Green,12,19/12/2023,3.8
Green Emerald Lettuce,Leafy Green,27,20/12/2023,4.0
Basil,Herb,6,20/12/2023,2.5
Mint,Herb,9,21/12/2023,2.5
Mizuna,Leafy Green,20,21/12/2023,3.8
Chye Sim,Leafy Green,44,21/12/2023,3.5
Ruby Red Lettuce,Leafy Green,35,21/12/2023,4.0
Mizuna,Leafy Green,27,22/12/2023,3.8
Chye Sim,Leafy Green,65,22/12/2023,3.5
Green Emerald Lettuce,Leafy Green,68,22/12/2023,4.0
Basil,Herb,11,23/12/2023,2.5
Ruby Red Lettuce,Leafy Green,28,23/12/2023,4.0
Mizuna,Leafy Green,14,24/12/2023,3.8
Chye Sim,Leafy Green,44,24/12/2023,3.5
Ruby Red Lettuce,Leafy Green,25,24/12/2023,4.0
Green Emerald Lettuce,Leafy Green,33,24/12/2023,4.0
Chye Sim,Leafy Green,35,26/12/2023,3.5
Mint,Herb,7,26/12/2023,2.5
Ruby Red Lettuce,Leafy Green,30,26/12/2023,4.0
Mizuna,Leafy Green,17,26/12/2023,3.8
Green Emerald Lettuce,Leafy Green,22,26/12/2023,4.0
Green Emerald Lettuce,Leafy Green,40,28/12/2023,4.0
Basil,Herb,9,28/12/2023,2.5
Ruby Red Lettuce,Leafy Green,31,28/12/2023,4.0
Mizuna,Leafy Green,22,28/12/2023,3.8
Chye Sim,Leafy Green,63,29/12/2023,3.5
Basil,Herb,9,29/12/2023,2.5
Green Emerald Lettuce,Leafy Green,37,30/12/2023,4.0
Mizuna,Leafy Green,23,31/12/2023,3.8
Mint,Herb,8,31/12/2023,2.5
Ruby Red Lettuce,Leafy Green,19,31/12/2023,4.0
Chye Sim,Leafy Green,49,31/12/2023,3.5
Chye Sim,Leafy Green,44,1/1/2024,3.5
Mint,Herb,7,1/1/2024,2.5
Green Emerald Lettuce,Leafy Green,41,2/1/2024,4.0
Mizuna,Leafy Green,24,3/1/2024,3.8
Ruby Red Lettuce,Leafy Green,20,3/1/2024,4.0
Ruby Red Lettuce,Leafy Green,26,4/1/2024,4.0
Basil,Herb,12,4/1/2024,2.5
Green Emerald Lettuce,Leafy Green,27,5/1/2024,4.0
Basil,Herb,7,5/1/2024,2.5
Chye Sim,Leafy Green,59,6/1/2024,3.5
Mizuna,Leafy Green,20,6/1/2024,3.8
Mint,Herb,8,6/1/2024,2.5
Mizuna,Leafy Green,17,7/1/2024,3.8
Green Emerald Lettuce,Leafy Green,37,7/1/2024,4.0
Ruby Red Lettuce,Leafy Green,30,8/1/2024,4.0
Mint,Herb,8,9/1/2024,2.5
Chye Sim,Leafy Green,48,9/1/2024,3.5
Ruby Red Lettuce,Leafy Green,27,10/1/2024,4.0
Mizuna,Leafy Green,17,10/1/2024,3.8
Basil,Herb,11,11/1/2024,2.5
Green Emerald Lettuce,Leafy Green,41,12/1/2024,4.0
Chye Sim,Leafy Green,59,12/1/2024,3.5
Mizuna,Leafy Green,25,13/1/2024,3.8
Ruby Red Lettuce,Leafy Green,30,14/1/2024,4.0
Green Emerald Lettuce,Leafy Green,35,14/1/2024,4.0
Basil,Herb,11,15/1/2024,2.5
Chye Sim,Leafy Green,57,15/1/2024,3.5
Green Emerald Lettuce,Leafy Green,42,16/1/2024,4.0
Mizuna,Leafy Green,22,16/1/2024,3.8
Mint,Herb,6,16/1/2024,2.5
Ruby Red Lettuce,Leafy Green,28,16/1/2024,4.0
Chye Sim,Leafy Green,71,16/1/2024,3.5
Mizuna,Leafy Green,17,18/1/2024,3.8
Basil,Herb,10,18/1/2024,2.5
Green Emerald Lettuce,Leafy Green,22,19/1/2024,4.0
Chye Sim,Leafy Green,56,19/1/2024,3.5
Mint,Herb,8,19/1/2024,2.5
Ruby Red Lettuce,Leafy Green,29,19/1/2024,4.0
Chye Sim,Leafy Green,65,20/1/2024,3.5
Mizuna,Leafy Green,18,21/1/2024,3.8
Green Emerald Lettuce,Leafy Green,31,21/1/2024,4.0
Ruby Red Lettuce,Leafy Green,23,21/1/2024,4.0
Basil,Herb,14,22/1/2024,2.5
Mint,Herb,5,22/1/2024,2.5
Mizuna,Leafy Green,14,23/1/2024,3.8
Chye Sim,Leafy Green,71,23/1/2024,3.5
Ruby Red Lettuce,Leafy Green,22,23/1/2024,4.0
Green Emerald Lettuce,Leafy Green,29,23/1/2024,4.0
Ruby Red Lettuce,Leafy Green,22,24/1/2024,4.0
Mizuna,Leafy Green,17,24/1/2024,3.8
Chye Sim,Leafy Green,53,24/1/2024,3.5
Basil,Herb,7,25/1/2024,2.5
Green Emerald Lettuce,Leafy Green,35,25/1/2024,4.0
Mint,Herb,8,26/1/2024,2.5
Green Emerald Lettuce,Leafy Green,27,26/1/2024,4.0
Chye Sim,Leafy Green,38,26/1/2024,3.5
Mizuna,Leafy Green,27,27/1/2024,3.8
Ruby Red Lettuce,Leafy Green,30,27/1/2024,4.0
Ruby Red Lettuce,Leafy Green,30,28/1/2024,4.0
Chye Sim,Leafy Green,40,28/1/2024,3.5
Green Emerald Lettuce,Leafy Green,37,28/1/2024,4.0
Basil,Herb,11,29/1/2024,2.5
Mizuna,Leafy Green,16,29/1/2024,3.8
Ruby Red Lettuce,Leafy Green,31,30/1/2024,4.0
Mizuna,Leafy Green,19,31/1/2024,3.8
Chye Sim,Leafy Green,63,31/1/2024,3.5
Green Emerald Lettuce,Leafy Green,35,31/1/2024,4.0
Mint,Herb,8,31/1/2024,2.5
Ruby Red Lettuce,Leafy Green,28,1/2/2024,4.0
Green Emerald Lettuce,Leafy Green,44,1/2/2024,4.0
Basil,Herb,12,1/2/2024,2.5
Mint,Herb,11,1/2/2024,2.5
Chye Sim,Leafy Green,56,2/2/2024,3.5
Mizuna,Leafy Green,18,3/2/2024,3.8
Green Emerald Lettuce,Leafy Green,36,4/2/2024,4.0
Chye Sim,Leafy Green,57,4/2/2024,3.5
Ruby Red Lettuce,Leafy Green,30,4/2/2024,4.0
Mizuna,Leafy Green,20,4/2/2024,3.8
Mint,Herb,9,7/2/2024,2.5
Ruby Red Lettuce,Leafy Green,22,7/2/2024,4.0
Basil,Herb,10,8/2/2024,2.5
Green Emerald Lettuce,Leafy Green,36,8/2/2024,4.0
Mizuna,Leafy Green,28,9/2/2024,3.8
Basil,Herb,13,9/2/2024,2.5
Chye Sim,Leafy Green,82,9/2/2024,3.5
Mizuna,Leafy Green,13,10/2/2024,3.8
Mint,Herb,7,10/2/2024,2.5
Ruby Red Lettuce,Leafy Green,20,11/2/2024,4.0
Chye Sim,Leafy Green,57,12/2/2024,3.5
Green Emerald Lettuce,Leafy Green,35,12/2/2024,4.0
Basil,Herb,9,13/2/2024,2.5
Chye Sim,Leafy Green,29,13/2/2024,3.5
Mizuna,Leafy Green,24,14/2/2024,3.8
Ruby Red Lettuce,Leafy Green,22,14/2/2024,4.0
Mint,Herb,9,15/2/2024,2.5
Green Emerald Lettuce,Leafy Green,30,15/2/2024,4.0
Mizuna,Leafy Green,22,16/2/2024,3.8
Ruby Red Lettuce,Leafy Green,25,17/2/2024,4.0
Green Emerald Lettuce,Leafy Green,39,17/2/2024,4.0
Chye Sim,Leafy Green,44,17/2/2024,3.5
Chye Sim,Leafy Green,59,18/2/2024,3.5
Green Emerald Lettuce,Leafy Green,22,18/2/2024,4.0
Ruby Red Lettuce,Leafy Green,23,18/2/2024,4.0
Mint,Herb,11,19/2/2024,2.5
Mizuna,Leafy Green,16,19/2/2024,3.8
Green Emerald Lettuce,Leafy Green,42,20/2/2024,4.0
Basil,Herb,13,20/2/2024,2.5
Ruby Red Lettuce,Leafy Green,21,20/2/2024,4.0
Mizuna,Leafy Green,18,20/2/2024,3.8
Chye Sim,Leafy Green,63,21/2/2024,3.5
Mizuna,Leafy Green,28,22/2/2024,3.8
Basil,Herb,13,22/2/2024,2.5
Green Emerald Lettuce,Leafy Green,25,22/2/2024,4.0
Chye Sim,Leafy Green,52,22/2/2024,3.5
Ruby Red Lettuce,Leafy Green,26,22/2/2024,4.0
Mint,Herb,7,23/2/2024,2.5
Mizuna,Leafy Green,20,24/2/2024,3.8
Green Emerald Lettuce,Leafy Green,42,24/2/2024,4.0
Chye Sim,Leafy Green,53,24/2/2024,3.5
Ruby Red Lettuce,Leafy Green,26,24/2/2024,4.0
Basil,Herb,12,24/2/2024,2.5
Mint,Herb,8,26/2/2024,2.5
Green Emerald Lettuce,Leafy Green,36,26/2/2024,4.0
Ruby Red Lettuce,Leafy Green,21,26/2/2024,4.0
Chye Sim,Leafy Green,47,27/2/2024,3.5
Basil,Herb,13,27/2/2024,2.5
Mizuna,Leafy Green,16,27/2/2024,3.8
Mizuna,Leafy Green,25,28/2/2024,3.8
Chye Sim,Leafy Green,59,28/2/2024,3.5
Green Emerald Lettuce,Leafy Green,31,28/2/2024,4.0
Ruby Red Lettuce,Leafy Green,26,29/2/2024,4.0
Mint,Herb,9,29/2/2024,2.5
Ruby Red Lettuce,Leafy Green,30,1/3/2024,4.0
Green Emerald Lettuce,Leafy Green,32,1/3/2024,4.0
Basil,Herb,14,1/3/2024,2.5
Mizuna,Leafy Green,22,1/3/2024,3.8
Chye Sim,Leafy Green,41,2/3/2024,3.5
Mint,Herb,9,2/3/2024,2.5
Ruby Red Lettuce,Leafy Green,30,4/3/2024,4.0
Green Emerald Lettuce,Leafy Green,43,5/3/2024,4.0
Mizuna,Leafy Green,25,5/3/2024,3.8
Mint,Herb,8,6/3/2024,2.5
Chye Sim,Leafy Green,36,6/3/2024,3.5
Basil,Herb,12,7/3/2024,2.5
Chye Sim,Leafy Green,53,7/3/2024,3.5
Ruby Red Lettuce,Leafy Green,19,9/3/2024,4.0
Mizuna,Leafy Green,15,9/3/2024,3.8
Basil,Herb,13,9/3/2024,2.5
Green Emerald Lettuce,Leafy Green,34,9/3/2024,4.0
Chye Sim,Leafy Green,58,10/3/2024,3.5
Green Emerald Lettuce,Leafy Green,46,10/3/2024,4.0
Ruby Red Lettuce,Leafy Green,32,11/3/2024,4.0
Mizuna,Leafy Green,25,11/3/2024,3.8
Mint,Herb,10,12/3/2024,2.5
Green Emerald Lettuce,Leafy Green,39,13/3/2024,4.0
Chye Sim,Leafy Green,41,14/3/2024,3.5
Ruby Red Lettuce,Leafy Green,32,15/3/2024,4.0
Mint,Herb,9,15/3/2024,2.5
Mizuna,Leafy Green,19,15/3/2024,3.8
Green Emerald Lettuce,Leafy Green,47,16/3/2024,4.0
Basil,Herb,11,16/3/2024,2.5
Ruby Red Lettuce,Leafy Green,29,16/3/2024,4.0
Chye Sim,Leafy Green,38,16/3/2024,3.5
Mizuna,Leafy Green,18,16/3/2024,3.8
Basil,Herb,16,17/3/2024,2.5
Mint,Herb,13,17/3/2024,2.5
Chye Sim,Leafy Green,36,18/3/2024,3.5
Mizuna,Leafy Green,18,18/3/2024,3.8
Green Emerald Lettuce,Leafy Green,47,19/3/2024,4.0
Ruby Red Lettuce,Leafy Green,19,19/3/2024,4.0
Mizuna,Leafy Green,15,20/3/2024,3.8
Green Emerald Lettuce,Leafy Green,40,20/3/2024,4.0
Ruby Red Lettuce,Leafy Green,23,20/3/2024,4.0
Chye Sim,Leafy Green,47,20/3/2024,3.5
Mint,Herb,11,21/3/2024,2.5
Ruby Red Lettuce,Leafy Green,24,22/3/2024,4.0
Chye Sim,Leafy Green,55,22/3/2024,3.5
Green Emerald Lettuce,Leafy Green,39,22/3/2024,4.0
Mizuna,Leafy Green,19,23/3/2024,3.8
Basil,Herb,16,23/3/2024,2.5
Green Emerald Lettuce,Leafy Green,37,24/3/2024,4.0
Ruby Red Lettuce,Leafy Green,26,24/3/2024,4.0
Chye Sim,Leafy Green,52,24/3/2024,3.5
Mizuna,Leafy Green,20,24/3/2024,3.8
Basil,Herb,10,25/3/2024,2.5
Mint,Herb,10,25/3/2024,2.5
Mizuna,Leafy Green,28,26/3/2024,3.8
Green Emerald Lettuce,Leafy Green,39,27/3/2024,4.0
Chye Sim,Leafy Green,46,27/3/2024,3.5
Ruby Red Lettuce,Leafy Green,32,27/3/2024,4.0
Green Emerald Lettuce,Leafy Green,44,28/3/2024,4.0
Chye Sim,Leafy Green,37,28/3/2024,3.5
Basil,Herb,10,29/3/2024,2.5
Mizuna,Leafy Green,21,29/3/2024,3.8
Ruby Red Lettuce,Leafy Green,29,29/3/2024,4.0
Chye Sim,Leafy Green,39,30/3/2024,3.5
Mizuna,Leafy Green,23,30/3/2024,3.8
Green Emerald Lettuce,Leafy Green,39,30/3/2024,4.0
Ruby Red Lettuce,Leafy Green,26,30/3/2024,4.0
Mint,Herb,11,31/3/2024,2.5
Green Emerald Lettuce,Leafy Green,40,1/4/2024,4.0
Ruby Red Lettuce,Leafy Green,29,1/4/2024,4.0
Mizuna,Leafy Green,18,1/4/2024,3.8
Mint,Herb,10,2/4/2024,2.5
Chye Sim,Leafy Green,47,3/4/2024,3.5
Basil,Herb,14,4/4/2024,2.5
Mizuna,Leafy Green,20,5/4/2024,3.8
Green Emerald Lettuce,Leafy Green,61,5/4/2024,4.0
Mint,Herb,10,5/4/2024,2.5
Chye Sim,Leafy Green,37,5/4/2024,3.5
Ruby Red Lettuce,Leafy Green,37,5/4/2024,4.0
Green Emerald Lettuce,Leafy Green,36,7/4/2024,4.0
Chye Sim,Leafy Green,36,8/4/2024,3.5
Basil,Herb,13,8/4/2024,2.5
Mizuna,Leafy Green,22,8/4/2024,3.8
Ruby Red Lettuce,Leafy Green,42,9/4/2024,4.0
Mizuna,Leafy Green,24,10/4/2024,3.8
Chye Sim,Leafy Green,45,10/4/2024,3.5
Ruby Red Lettuce,Leafy Green,26,10/4/2024,4.0
Basil,Herb,20,12/4/2024,2.5
Mint,Herb,11,12/4/2024,2.5
Green Emerald Lettuce,Leafy Green,39,12/4/2024,4.0
Mizuna,Leafy Green,17,13/4/2024,3.8
Mint,Herb,13,13/4/2024,2.5
Green Emerald Lettuce,Leafy Green,57,13/4/2024,4.0
Ruby Red Lettuce,Leafy Green,35,13/4/2024,4.0
Basil,Herb,18,14/4/2024,2.5
Chye Sim,Leafy Green,49,15/4/2024,3.5
Chye Sim,Leafy Green,44,16/4/2024,3.5
Ruby Red Lettuce,Leafy Green,30,16/4/2024,4.0
Mizuna,Leafy Green,25,17/4/2024,3.8
Green Emerald Lettuce,Leafy Green,42,18/4/2024,4.0
Mizuna,Leafy Green,20,19/4/2024,3.8
Basil,Herb,17,19/4/2024,2.5
Ruby Red Lettuce,Leafy Green,28,19/4/2024,4.0
Chye Sim,Leafy Green,36,20/4/2024,3.5
Mint,Herb,12,20/4/2024,2.5
Green Emerald Lettuce,Leafy Green,41,20/4/2024,4.0
Chye Sim,Leafy Green,39,21/4/2024,3.5
Ruby Red Lettuce,Leafy Green,30,21/4/2024,4.0
Mizuna,Leafy Green,26,21/4/2024,3.8
Mint,Herb,8,21/4/2024,2.5
Green Emerald Lettuce,Leafy Green,42,22/4/2024,4.0
Basil,Herb,12,22/4/2024,2.5
Ruby Red Lettuce,Leafy Green,29,23/4/2024,4.0
Green Emerald Lettuce,Leafy Green,50,23/4/2024,4.0
Mizuna,Leafy Green,23,24/4/2024,3.8
Chye Sim,Leafy Green,45,24/4/2024,3.5
Ruby Red Lettuce,Leafy Green,17,25/4/2024,4.0
Green Emerald Lettuce,Leafy Green,45,25/4/2024,4.0
Mizuna,Leafy Green,27,25/4/2024,3.8
Chye Sim,Leafy Green,46,26/4/2024,3.5
Basil,Herb,13,27/4/2024,2.5
Mizuna,Leafy Green,24,27/4/2024,3.8
Ruby Red Lettuce,Leafy Green,35,27/4/2024,4.0
Mint,Herb,10,27/4/2024,2.5
Chye Sim,Leafy Green,57,27/4/2024,3.5
Green Emerald Lettuce,Leafy Green,11,28/4/2024,4.0
Mint,Herb,4,29/4/2024,2.5
Chye Sim,Leafy Green,17,29/4/2024,3.5
Ruby Red Lettuce,Leafy Green,12,29/4/2024,4.0
Basil,Herb,7,29/4/2024,2.5
Mizuna,Leafy Green,17,30/4/2024,3.8
Green Emerald Lettuce,Leafy Green,25,30/4/2024,4.0
Chye Sim,Leafy Green,36,1/5/2024,3.5
Basil,Herb,17,1/5/2024,2.5
Mint,Herb,10,1/5/2024,2.5
Green Emerald Lettuce,Leafy Green,28,2/5/2024,4.0
Ruby Red Lettuce,Leafy Green,26,2/5/2024,4.0
Mizuna,Leafy Green,12,2/5/2024,3.8
Mizuna,Leafy Green,5,4/5/2024,3.8
Chye Sim,Leafy Green,15,4/5/2024,3.5
Green Emerald Lettuce,Leafy Green,36,5/5/2024,4.0
Ruby Red Lettuce,Leafy Green,35,5/5/2024,4.0
Basil,Herb,15,7/5/2024,2.5
Mizuna,Leafy Green,14,8/5/2024,3.8
Mint,Herb,10,8/5/2024,2.5
Chye Sim,Leafy Green,42,8/5/2024,3.5
Ruby Red Lettuce,Leafy Green,37,8/5/2024,4.0
Mint,Herb,14,9/5/2024,2.5
Green Emerald Lettuce,Leafy Green,54,9/5/2024,4.0
Green Emerald Lettuce,Leafy Green,32,10/5/2024,4.0
Chye Sim,Leafy Green,40,10/5/2024,3.5
Ruby Red Lettuce,Leafy Green,32,10/5/2024,4.0
Basil,Herb,17,11/5/2024,2.5
Mizuna,Leafy Green,17,11/5/2024,3.8
Green Emerald Lettuce,Leafy Green,59,13/5/2024,4.0
Mint,Herb,9,14/5/2024,2.5
Chye Sim,Leafy Green,49,14/5/2024,3.5
Ruby Red Lettuce,Leafy Green,27,15/5/2024,4.0
Mizuna,Leafy Green,19,15/5/2024,3.8
Chye Sim,Leafy Green,48,16/5/2024,3.5
Mizuna,Leafy Green,19,16/5/2024,3.8
Basil,Herb,18,16/5/2024,2.5
Ruby Red Lettuce,Leafy Green,30,17/5/2024,4.0
Green Emerald Lettuce,Leafy Green,55,17/5/2024,4.0
Ruby Red Lettuce,Leafy Green,34,18/5/2024,4.0
Chye Sim,Leafy Green,25,18/5/2024,3.5
Mint,Herb,15,18/5/2024,2.5
Green Emerald Lettuce,Leafy Green,42,18/5/2024,4.0
Mizuna,Leafy Green,17,19/5/2024,3.8
Basil,Herb,18,19/5/2024,2.5
Mizuna,Leafy Green,22,20/5/2024,3.8
Ruby Red Lettuce,Leafy Green,28,20/5/2024,4.0
Chye Sim,Leafy Green,64,20/5/2024,3.5
Green Emerald Lettuce,Leafy Green,29,21/5/2024,4.0
Mizuna,Leafy Green,23,22/5/2024,3.8
Mint,Herb,9,22/5/2024,2.5
Ruby Red Lettuce,Leafy Green,32,23/5/2024,4.0
Chye Sim,Leafy Green,57,23/5/2024,3.5
Basil,Herb,14,23/5/2024,2.5
Green Emerald Lettuce,Leafy Green,47,23/5/2024,4.0
Green Emerald Lettuce,Leafy Green,46,24/5/2024,4.0
Ruby Red Lettuce,Leafy Green,34,24/5/2024,4.0
Mizuna,Leafy Green,23,24/5/2024,3.8
Mint,Herb,12,25/5/2024,2.5
Chye Sim,Leafy Green,45,25/5/2024,3.5
Basil,Herb,17,26/5/2024,2.5
Green Emerald Lettuce,Leafy Green,42,26/5/2024,4.0
Ruby Red Lettuce,Leafy Green,32,26/5/2024,4.0
Mizuna,Leafy Green,21,27/5/2024,3.8
Chye Sim,Leafy Green,51,27/5/2024,3.5
Green Emerald Lettuce,Leafy Green,42,28/5/2024,4.0
Mizuna,Leafy Green,18,29/5/2024,3.8
Ruby Red Lettuce,Leafy Green,31,29/5/2024,4.0
Chye Sim,Leafy Green,43,29/5/2024,3.5
Chye Sim,Leafy Green,68,30/5/2024,3.5
Mizuna,Leafy Green,20,30/5/2024,3.8
Mint,Herb,13,30/5/2024,2.5
Basil,Herb,18,31/5/2024,2.5
Green Emerald Lettuce,Leafy Green,54,31/5/2024,4.0
Ruby Red Lettuce,Leafy Green,26,31/5/2024,4.0
Basil,Herb,20,2/6/2024,2.5
Ruby Red Lettuce,Leafy Green,25,2/6/2024,4.0
Mizuna,Leafy Green,17,2/6/2024,3.8
Green Emerald Lettuce,Leafy Green,44,3/6/2024,4.0
Mint,Herb,13,3/6/2024,2.5
Chye Sim,Leafy Green,46,3/6/2024,3.5
Mizuna,Leafy Green,27,4/6/2024,3.8
Green Emerald Lettuce,Leafy Green,51,5/6/2024,4.0
Mint,Herb,14,5/6/2024,2.5
Chye Sim,Leafy Green,57,5/6/2024,3.5
Ruby Red Lettuce,Leafy Green,27,5/6/2024,4.0
Basil,Herb,20,5/6/2024,2.5
Mizuna,Leafy Green,12,7/6/2024,3.8
Green Emerald Lettuce,Leafy Green,47,7/6/2024,4.0
Ruby Red Lettuce,Leafy Green,44,8/6/2024,4.0
Chye Sim,Leafy Green,68,8/6/2024,3.5
Mint,Herb,9,9/6/2024,2.5
Mizuna,Leafy Green,19,10/6/2024,3.8
Basil,Herb,21,10/6/2024,2.5
Chye Sim,Leafy Green,36,10/6/2024,3.5
Ruby Red Lettuce,Leafy Green,47,10/6/2024,4.0
Green Emerald Lettuce,Leafy Green,35,12/6/2024,4.0
Basil,Herb,22,13/6/2024,2.5
Chye Sim,Leafy Green,65,13/6/2024,3.5
Mizuna,Leafy Green,20,13/6/2024,3.8
Mint,Herb,13,14/6/2024,2.5
Green Emerald Lettuce,Leafy Green,54,15/6/2024,4.0
Ruby Red Lettuce,Leafy Green,36,15/6/2024,4.0
Mizuna,Leafy Green,18,16/6/2024,3.8
Green Emerald Lettuce,Leafy Green,42,17/6/2024,4.0
Chye Sim,Leafy Green,36,17/6/2024,3.5
Ruby Red Lettuce,Leafy Green,27,18/6/2024,4.0
Ruby Red Lettuce,Leafy Green,49,19/6/2024,4.0
Green Emerald Lettuce,Leafy Green,49,19/6/2024,4.0
Chye Sim,Leafy Green,43,19/6/2024,3.5
Basil,Herb,20,19/6/2024,2.5
Mint,Herb,12,20/6/2024,2.5
Mizuna,Leafy Green,16,20/6/2024,3.8
Basil,Herb,21,21/6/2024,2.5
Green Emerald Lettuce,Leafy Green,58,21/6/2024,4.0
Mizuna,Leafy Green,15,21/6/2024,3.8
Ruby Red Lettuce,Leafy Green,48,22/6/2024,4.0
Chye Sim,Leafy Green,62,22/6/2024,3.5
Ruby Red Lettuce,Leafy Green,40,23/6/2024,4.0
Mint,Herb,11,23/6/2024,2.5
Mizuna,Leafy Green,20,23/6/2024,3.8
Green Emerald Lettuce,Leafy Green,33,24/6/2024,4.0
Chye Sim,Leafy Green,52,24/6/2024,3.5
Chye Sim,Leafy Green,47,25/6/2024,3.5
Mizuna,Leafy Green,16,26/6/2024,3.8
Mint,Herb,10,26/6/2024,2.5
Ruby Red Lettuce,Leafy Green,33,26/6/2024,4.0
Green Emerald Lettuce,Leafy Green,39,26/6/2024,4.0
Basil,Herb,20,26/6/2024,2.5
Mizuna,Leafy Green,12,27/6/2024,3.8
Ruby Red Lettuce,Leafy Green,38,27/6/2024,4.0
Chye Sim,Leafy Green,50,28/6/2024,3.5
Green Emerald Lettuce,Leafy Green,39,28/6/2024,4.0
Mizuna,Leafy Green,19,29/6/2024,3.8
Mint,Herb,10,29/6/2024,2.5
Chye Sim,Leafy Green,66,29/6/2024,3.5
Basil,Herb,21,30/6/2024,2.5
Ruby Red Lettuce,Leafy Green,34,30/6/2024,4.0
Green Emerald Lettuce,Leafy Green,33,30/6/2024,4.0
Ruby Red Lettuce,Leafy Green,24,1/7/2024,4.0
Green Emerald Lettuce,Leafy Green,35,1/7/2024,4.0
Mint,Herb,12,1/7/2024,2.5
